	302D	303D	305D	306D	307D	308D	311D	312D	313D	314D	315D	316D	317D	318D	320D	322D	324D	327D	328D	330D	331D	332D	334D	335D	336D	337D	338D	340D	342D	343D	344D	347D	349D	350D	351D	352D	353D	354D	355D	356D	368D	371D	374D	377D	378D	379D	381D	383D	384D	388D	389D	392D	395D	398D	399D	400D	401D	402D	403D	407D	408D	409D	410D	411D
	9.279493659	10.49435822	8.489412563	4.547461067	10.47689905	4.816787099	7.104910917	7.059561837	6.568635207	2288398.00	7.622237229	4.998851114	5.092163	5.486011699	3.062570999	15.62359087	5.064543358	6.061170979	6.241330246	8.269047076	6.374921011	9.944130747	8.501109296	5.546640996	6.74827837	4.066444871	5.075131682	9.819320803	4.290194273	8.077341666	5.942919808	3.677434479	4.529839024	3.070695735	4.237462986	3.659934439	3.726330228	2.811473898	3.056817288	3.129712129	4.320685103	3.926304646	3.456102437	4.207609711	8.78733875	3.99792164	5.415733678	3.576071592	2.829815016	4.968306137	4.337578617	3.261777455	2.602098853	7.421269878	3.224316276	5.300810146	3.01627174	1.960248217	1.99726744	2.812232607	5.211883263	5.283703511	6.960716309	4.260635157
	319.2493929	327.8738521	229.4845027	163.0177767	227.5389077	282.2255976	139.3204187	186.8976409	131.7302963	88.03471981	118.4040122	173.8872751	160.633312	234.9630302	172.6814301	187.8088746	125.7928638	123.7642678	115.3975984	138.2898567	123.2411729	278.2940254	279.1364592	227.3618744	171.4190153	114.228022	295.5403901	171.282557	79.7100822	241.8408342	196.9478269	104.5916321	111.7226153	110.0142018	98.23637203	117.160931	126.4850091	79.58590841	106.919892	86.6943826	76.98878687	80.9165739	83.81098714	115.1588513	49.78502197	73.87518786	163.8839796	225.0941519	102.320094	121.5673786	93.70113925	70.59964908	44.2452871	129.9525103	29.71802857	68.78193242	57.9034439	29.08574004	40.99832068	78.43819317	95.40721094	100.5161213	222.1803957	161.6478791
	28.15938256	28.68254849	37.78450306	21.52831869	26.54061989	29.82693608	9.221992221	15.16177668	12.74881529	8.127263658	23.70401326	19.99146434	28.43331827	15.58706561	24.18145928	30.70888852	8.698433844	16.74400441	8.464301761	16.40873628	9.371844795	22.99789284	22.64632763	14.09140727	33.11901882	21.4281117	20.47098307	36.78255699	5.866257499	19.85861161	26.64789272	6.433295393	6.519926595	4.225967704	12.47016417	10.43522371	11.56488123	4.369493013	7.359294536	26.3943826	6.426844789	5.680891819	8.161746934	24.1588577	3.964261913	12.31338457	15.6089613	14.05201833	20.82045489	18.86752982	12.67909226	13.10301231	7.783943597	11.52098611	5.803071845	6.155523814	5.881432974	9.340967162	9.414887861	8.79476301	8.856552176	8.642322371	22.28043402	10.05574298
	9.279493659	131.0738521	13.40296982	63.41777667	54.93890772	90.02559756	12.84274733	19.80255916	16.84287469	10.41192884	5.881413399	10.3902419	19.23978927	27.96303133	20.28222789	31.20888396	14.39650627	6.588919454	5.520932803	4.710904189	7.665039211	65.59402539	82.03645917	44.96187445	18.65476322	27.62802211	27.84104744	49.78255699	6.260058533	29.14089178	37.64782693	28.09163237	7.284414815	22.9142714	12.96077947	35.960931	2.706115618	16.18711871	11.78235051	17.69442956	3.701959383	18.41885625	26.01098717	10.1881997	26.38502316	17.57586547	29.48397989	22.39436518	8.529495759	48.06737859	6.864510985	12.10788741	29.7452871	13.28188622	15.82544635	27.38193245	31.8034439	68.68574001	2.577593679	39.33819317	26.30721094	67.01612133	13.71282078	8.748252486
	513.7493929	429.9738521	523.2845027	260.6177767	822.2389077	534.9255976	221.4204187	207.5976409	170.3302963	148.5347198	153.9040122	185.7872751	181.033312	257.8630302	155.3814301	401.3088746	144.9928638	147.4642678	154.8975984	210.8898567	169.7411729	357.8940254	227.5364592	214.6618744	293.3190153	161.028022	341.3403901	305.482557	88.1100822	464.0408342	307.3478269	124.5916321	88.9226153	106.5142018	188.136372	124.560931	136.2850091	107.5859084	90.71989201	172.1943826	97.48878687	155.1165739	96.81098714	163.4588513	205.085022	90.07518786	246.1839796	128.3941519	141.320094	90.26737859	170.2011392	139.5996491	70.7452871	156.1525103	95.11799666	84.48193242	94.0034439	67.48574001	138.0983207	140.4381932	135.0072109	126.2161213	167.4803957	106.9478791
	5.630140967	6.735758649	7.608289456	5.522914875	9.168870193	8.391171268	2.945355254	2.807975086	4.172133575	3.094035055	2.220320255	2.945247684	3.932662997	2.267470385	4.114337952	3.957950589	4.319454177	4.096417867	5.558068954	6.762357138	5.670858404	4.710743915	3.320628346	3.974263299	5.02054978	2.447550324	4.178540941	2.977383012	4.429084692	7.891434713	8.587424836	5.395841043	2.856535685	3.600142658	4.673840413	4.076100613	3.25024563	1.952774341	2.71068032	1.814065847	3.899058	3.591442577	2.092327501	2.799114507	3.684413683	2.040417563	5.942509223	3.350836268	3.304146986	2.892878856	3.195247569	2.128412177	2.229147468	4.115154965	4.309424287	2.875832329	5.302646305	2.159221131	2.775973508	2.295379733	2.698065063	2.36703715	3.319264903	4.373404222
	5.997455869	10.61857315	5.87786843	5.980252604	5.94523269	12.93971734	5.34745885	4.368756272	3.585886977	4.379731959	5.325458408	3.781892219	3.435650859	5.589148181	3.609896083	3.905635965	3.764711884	4.264320489	5.26991736	3.765798502	4.243988905	11.7635474	6.89663579	10.74739073	5.849365498	4.066444871	6.168148797	8.122045934	3.421024616	4.631122154	4.52026636	2.10595435	4.808923502	4.002294606	2.929248912	2.323512306	2.305698656	6.521860155	4.539256932	2.788183671	3.196286464	3.159402298	5.624294101	4.087107049	3.461079979	3.526334775	5.032264109	4.391763946	4.119371789	3.898594472	6.797376347	3.472924084	2.602098853	4.89216696	4.026195145	2.824411741	5.469796174	4.866279653	2.663016024	3.200823378	2.380171158	2.55605286	4.242027866	4.335388041
	32.65074105	14.98600049	4.495789564	6.831658943	9.907656543	8.499668728	6.480605442	5.502056245	4.936057946	7.535852973	6.145817679	11.59723299	6.528823354	4.778834414	5.325391456	18.04786509	3.94372909	5.381395783	3.735211754	4.679436773	3.429623874	15.72366855	13.38021234	14.38652092	7.396447927	5.056551974	9.313491002	7.300258525	2.216163636	7.891434713	10.10505403	2.60485392	2.930058305	4.465992971	6.159767834	3.522524192	3.345000251	2.702340411	3.468945479	3.402193446	2.634656863	3.007387931	2.299682551	2.580130284	3.491819618	2.683557688	11.67536876	11.31651507	3.797239578	5.747811902	2.692995551	2.921201628	2.550605898	3.814099677	3.580476104	2.65473145	3.098003648	1.836033355	2.098381541	2.443178784	3.752371796	3.273715989	6.418099654	4.373404222
	1577.749393	903.4738521	486.7845027	271.2177767	949.1389077	604.7255976	334.9204187	287.5976409	221.3302963	249.1347198	342.1040122	212.5872751	435.533312	266.7630302	233.4814301	775.0088746	335.1928638	291.8642678	491.8975984	321.3898567	368.9411729	737.0940254	431.4364592	377.3618744	677.4190153	450.328022	832.3403901	497.982557	197.2100822	1061.040834	839.0478269	337.3916321	195.3226153	604.2142018	377.836372	375.160931	882.5850091	291.5859084	231.619892	301.1943826	340.4887869	594.3165739	232.3109871	312.8588513	327.585022	180.3751879	804.3839796	304.6941519	266.120094	132.3673786	542.5011392	282.7996491	242.2452871	657.7525103	282.1179967	297.3819324	192.6034439	151.78574	117.8983207	207.4381932	226.9072109	339.0161213	548.8803957	330.3478791
	242.6493929	220.9738521	176.5845027	165.9177767	189.2389077	213.1255976	135.9204187	151.1976409	136.9302963	108.9347198	103.0040122	149.7872751	142.233312	166.6630302	137.2814301	91.80887458	116.9928638	107.9642678	99.39759841	114.4898567	100.2411729	163.3940254	218.2364592	181.5618744	138.1190153	75.82802199	198.7403901	136.282557	72.6100822	234.7408342	252.9478269	86.19163209	109.2226153	150.7142018	106.736372	219.760931	167.7850091	66.08590841	85.91989201	70.8943826	79.58878687	89.3165739	92.61098714	114.3588513	54.88502197	65.87518786	206.4839796	277.3941519	118.520094	84.16737859	96.10113925	85.29964908	65.1452871	173.4525103	67.41799666	101.7819324	59.0034439	31.78574001	40.59832068	50.13819317	141.0072109	137.5161213	148.3803957	176.5478791
	4.614753854	5.286381551	4.301201084	2.75010492	3.844302062	4.466169735	3.376557666	3.04101331	4.136288491	2.472697821	3.397398255	2.739862183	5.049680257	3.304953103	2.922005102	3.854324489	3.14830418	4.293254412	4.843006603	3.835395813	3.302780808	4.310452641	4.128672687	2.814290346	5.637174374	3.083955631	3.825520786	4.07120618	2.7984108	5.54932977	4.52026636	2.644639389	3.168023028	2.515044895	2.846497857	3.238075595	2.441948278	2.053407625	2.263548152	2.852301119	2.842803523	3.468442598	2.299682551	2.944187608	2.781112286	1.93204949	4.136491159	3.350836268	3.116668487	2.181871016	3.363984069	1.794031728	2.525417804	4.921607201	2.953765429	3.184296	2.989719564	3.419759529	3.27657759	2.217020367	2.977555636	2.047630372	4.001734941	4.081024271
	14.6176658	28.5829161	10.17743176	24.81948836	11.2250564	52.12559756	11.09368036	14.67862841	14.57669929	13.54322536	8.880311616	8.512517331	17.45171132	19.3651128	31.38143011	25.0096931	9.87199473	6.247155431	13.19687496	11.98925645	52.64117289	34.09402701	49.23645917	27.56187465	30.81903665	11.35322771	21.26176101	17.99213921	6.606107155	23.44333545	36.54782694	9.234497294	5.596610284	7.208512026	17.63698872	9.535094301	6.427986435	12.31205307	9.18252116	5.197117025	5.734200347	14.25190169	13.2273161	17.96065305	22.38508744	7.598033254	19.38619216	55.79415191	9.179906827	15.76991706	5.417302426	24.39964908	3.710004588	8.915645246	4.755011022	12.23529816	31.1034439	5.891061391	21.59838693	8.706959128	17.10737321	3.345525048	14.99477369	10.05574298
	95.74939285	48.67385223	62.08450274	37.01777689	90.93890772	45.32559761	47.82041867	36.59764089	31.4302963	33.53471981	31.20401216	36.08727508	30.53331284	63.56303018	25.28144043	45.60887458	16.17857499	15.40396477	21.21963884	36.2898573	25.04430048	26.69443026	8.022555324	55.76187445	39.51901534	11.16608872	76.24039015	37.48255699	16.71192323	129.9408342	60.64782693	19.19289653	13.36363528	18.81618169	44.73637203	22.06096097	27.18500912	10.95024522	12.75412322	18.89439352	15.61525744	24.81658299	10.13093589	26.95885161	37.68502197	12.50884809	44.68397961	49.59415191	23.92011688	7.245357012	32.60113925	30.79964908	21.4452895	52.45251032	12.51197906	24.68193332	7.299300474	9.340967162	19.09894225	6.82984245	34.50721094	20.11613744	39.58039574	43.24787906
	5.5720075	6.242266199	3.831008393	3.637039986	3.284785045	2.975430194	2.721593587	3.281844397	4.06581633	2.313052386	2.50466107	2.687754254	3.088798556	2.634173656	3.640814584	3.931666593	4.136180184	3.887019932	5.907283381	4.939523035	4.902080831	3.931237671	4.893185613	4.682808308	4.521013866	3.528930769	3.594520387	3.640715007	2.112283571	4.17684633	4.627034117	2.791518824	3.877244718	3.508318003	2.293185371	2.168827919	4.771739253	1.89001575	2.379025293	2.391362559	2.581398321	3.05684227	3.180578199	2.36831803	2.045222104	2.409884676	3.496083124	4.550911276	2.600505321	3.16307163	3.306354874	1.846806838	1.899684469	3.338603169	3.364082441	2.301604153	2.607893942	1.714047793	2.241168206	2.198081198	2.219650298	2.606801207	2.985334522	3.541900914
	4.865171211	4.635993578	3.415011141	2.944579668	3.91047199	3.870927131	3.350226887	3.425499474	2.800951626	3.195231488	3.727015601	3.04663742	2.418425988	3.385671097	3.01461357	4.509049107	3.562602997	2.929588677	4.354168738	4.617370005	2.905859127	4.253143875	4.309465395	5.491202229	3.489744394	4.353636405	4.850554397	4.138350785	4.200491327	4.380695181	3.74883714	4.174113248	6.454070903	4.343876614	2.235725747	2.516763835	3.12961821	2.344047593	3.538963363	1.659699302	4.703451176	3.962065577	3.314499867	5.91535059	3.927768516	4.12801991	5.219895022	2.421654936	2.381734663	2.277260093	2.988686969	2.596193928	4.736679967	4.638114375	4.221554921	2.849952453	3.241423786	2.545433032	2.799428059	2.255671341	2.817575541	2.944155343	2.766057617	2.854098094
	1555.249393	1376.873852	1610.484503	1413.317777	1258.638908	1573.525598	2113.820419	1576.497641	1291.830296	593.7347198	920.2040122	1077.687275	1151.833312	1088.06303	745.6814301	1241.508875	968.1928638	1640.364268	1201.597598	1109.789857	1155.841173	1974.394025	1727.336459	1215.461874	1343.219015	1400.328022	2825.74039	1273.482557	424.6100822	1290.740834	834.9478269	356.9916321	1059.022615	501.8142018	394.936372	813.960931	1742.085009	512.4859084	1328.619892	1393.894383	983.8887869	300.2165739	644.8109871	771.1588513	408.185022	682.4751879	1723.08398	1013.094152	1131.520094	581.9673786	1114.701139	558.7996491	171.2452871	1438.25251	323.3179967	627.7819324	1006.103444	261.78574	813.6983207	894.1381932	1094.007211	866.6161213	1572.980396	679.3478791
	359.0493929	406.4738521	287.5845027	248.3177767	372.7389077	461.4255976	127.2204187	130.5976409	131.0302963	91.93471981	124.0040122	210.3872751	230.433312	195.5630302	168.7814301	364.9088746	243.8928638	174.7642678	248.4975984	147.9898567	219.5411729	443.9940254	533.2364592	307.9618744	486.3190153	271.128022	235.3403901	318.682557	98.2100822	665.3408342	539.2478269	210.0916321	197.0226153	408.5142018	157.336372	322.060931	470.5850091	254.4859084	128.919892	130.7943826	141.7887869	377.0165739	300.1109871	295.8588513	235.485022	104.8751879	435.5839796	438.1941519	124.420094	125.6673786	213.3011392	177.8996491	174.9452871	348.8525103	198.3179967	292.8819324	263.8034439	116.28574	78.99832068	92.63819317	168.2072109	258.2161213	267.7803957	266.1478791
	4.132336953	3.826537781	3.285796544	2.976480619	3.801129231	4.44258431	4.437348867	3.000132968	3.309066039	1.796093291	2.376298225	2.540582983	4.253430041	2.853915869	2.728750381	3.566397173	3.119703524	3.012897799	4.074947228	3.464995041	2.920219972	3.643855598	6.116077638	5.119576182	3.049693265	3.80303205	4.153527663	3.130918254	1.955675366	4.598754881	2.917752148	3.177145254	2.880736733	2.997561373	2.767079824	2.783168229	2.56888944	2.344047593	2.503879463	1.718789256	2.509876595	2.73430897	2.793715887	2.708255954	4.612016699	2.61092548	3.582952426	3.635727545	2.620147638	3.195233881	2.692995551	2.537261799	2.709716775	4.184346104	2.674232286	3.835080398	3.804034219	2.411411607	2.707351881	2.198081198	2.114832931	2.712803673	2.509475838	2.694405934
	9.501342053	4.210285054	4.383088015	3.234456656	3.557050572	3.635424374	4.437348867	3.658969492	3.471315977	2.965787139	3.432070151	4.603761028	5.356457464	3.49777264	3.403433192	12.76295583	4.515113018	3.154277042	5.066762293	5.219537358	3.60426489	3.448555336	5.297114705	5.659304885	4.712339341	2.649917117	5.605883423	4.897505883	2.408141607	5.508288707	4.382968403	2.509369368	2.287223183	3.334300362	2.27377862	2.436562833	4.081696618	3.049346901	2.862965411	2.178336346	3.72096396	2.611688656	2.47118193	2.247424258	2.571753264	2.213082144	4.06559281	3.605726273	2.829815016	2.704896457	3.844286813	3.846263078	1.763177062	6.205101462	3.323207287	3.758686804	2.989719564	2.803517952	2.128815557	1.926822367	1.98047081	2.685725381	4.924948974	3.513352547
	5.5720075	4.933336047	5.229396211	4.578096319	4.243067047	5.781794215	6.785811464	3.425499474	2.821405381	4.430999308	3.502843113	7.353489212	4.463108395	6.080249652	4.151239655	7.35553538	3.091527663	2.819032404	5.099876733	3.765798502	2.512741253	5.276121175	5.907217667	9.586439585	9.235231822	3.731902146	6.341614637	7.701544378	1.926615971	10.63131937	6.092805347	2.285432014	2.785722092	2.729675528	2.957598193	2.397940355	3.99912615	2.501839184	2.525660725	4.87979111	2.746975515	1.893244131	4.152642247	2.332741006	3.491819618	2.106818911	6.964927905	5.461652875	2.620147638	2.654453304	4.726624919	1.776971282	1.915905888	4.692912141	2.732528929	2.982839865	4.833742098	2.803517952	2.159972643	2.378103784	1.487710591	2.531221992	3.349451513	3.629544801
	3.446031211	3.524191243	3.613837726	2.396722453	3.407595176	2.638733274	3.056489869	3.686325965	2.436045282	1.968339488	1.698047292	2.231350277	3.005243227	2.343286572	2.610616561	4.323906937	2.50486237	2.788682943	2.928156309	2.799858751	4.020952295	2.665826042	3.547456061	3.621225306	3.426936306	2.064971787	3.064459582	2.854754729	1.649023895	4.093600338	3.541462301	2.546896385	2.695329945	2.187453352	1.890463727	2.558400264	1.752579016	2.927015679	1.965621196	2.26936498	2.451247727	3.082019955	1.854078938	2.247424258	2.101033141	1.692956707	2.638369322	2.013496977	2.205861933	2.041814862	2.779093853	1.883367689	2.188285579	3.180420177	2.43563036	2.177058138	1.901074894	1.398431077	1.67401075	1.989402487	1.705307613	2.065571923	3.037529472	2.713598932
	3.325803924	3.581472425	3.720013483	2.913227658	3.090077976	3.517894359	3.324193933	3.526496671	2.16859879	2.844793921	2.315866515	2.588169443	2.848266592	2.653045898	2.991053469	4.446131908	2.783862742	2.91337024	4.354168738	3.164476258	3.117979419	2.967153224	3.843813851	3.223296669	4.647347551	2.649917117	3.09580591	2.514386258	2.470787036	3.960081905	5.129617206	2.706101524	2.156915773	2.904016922	2.394181693	2.235486246	2.613444083	2.002079807	3.206879304	2.134878529	3.080108382	2.083418015	2.092327501	2.461098102	2.334222659	3.187729468	3.734618903	2.18124535	2.561901733	1.723372329	2.610916971	1.776971282	1.557162375	3.793896938	3.129935954	2.928628762	3.332007883	1.596041175	1.623842242	2.089607375	1.705307613	2.139873552	2.549641681	3.051748627
	12.03204817	5.67728609	4.274395708	3.726751603	9.431570139	3.987787869	5.299289613	2.920879526	3.767969615	2.75856516	3.969941363	3.434224243	5.222276489	3.801978653	6.026391424	9.08298056	7.181070466	4.534983632	7.388742354	4.586765451	14.55118403	18.63063582	4.559214057	4.012024217	9.736807737	3.913119601	9.514965497	4.34892284	3.353861234	6.55405138	4.967824846	4.413747034	4.0285708	2.570900132	3.39818493	3.590346195	4.297550794	2.59924686	2.592755348	4.41155364	5.525165884	5.410918705	3.723567539	3.047143586	2.403492627	2.452482429	3.928599632	4.202746791	2.581091041	2.783229616	4.024928497	2.956675348	3.174473928	6.713385429	2.732528929	3.647768277	2.243640506	4.324175843	3.990240873	4.316896098	3.664198277	3.203942172	4.826743302	4.610715062
	273.0493929	142.5738521	358.1845027	71.91777667	209.2389077	337.4255976	72.72041867	75.29764089	93.83029626	60.63471981	88.80401216	125.8872751	68.43331195	148.6630302	74.5814301	77.70887458	62.59286379	38.36426783	100.2975984	81.58985675	124.5411729	236.8940254	73.73645917	207.3618744	152.8190153	68.82802199	381.7403901	174.882557	33.6100822	281.9408342	206.1478269	111.7916321	56.0226153	44.11420178	75.43637203	106.260931	108.1850091	112.7859084	40.41989201	77.5943826	45.88878688	76.8165739	62.31098714	100.8588513	148.985022	93.67518786	91.48397961	117.8941519	62.92009399	81.06737859	112.4011392	113.6996491	65.6452871	181.5525103	101.2179967	131.0819324	68.1034439	32.88574001	68.49832068	72.93819317	80.00721094	93.41612133	139.9803957	139.3478791
	233.5493929	127.6738521	186.8845027	72.61777667	125.9389077	151.1255976	73.82041867	76.59764089	67.43029626	55.23471981	42.60401216	54.68727508	113.733312	59.96303018	70.8814301	244.4088746	74.99286379	66.8642678	38.89759866	75.88985675	47.04117289	104.7940254	127.9364592	95.56187445	85.21901532	54.82802199	147.6403901	87.18255699	39.4100822	109.5408342	127.5478269	42.69163209	84.0226153	25.91420574	237.036372	117.260931	133.2850091	25.18590845	105.319892	81.3943826	50.88878687	35.8165739	12.93112397	59.15885132	44.98502197	29.77518786	72.68397961	146.5941519	68.02009399	51.16737859	40.20113925	52.89964908	39.8452871	88.15251032	66.11799666	26.28193255	66.0034439	151.48574	57.59832068	81.93819317	37.80721094	113.0161213	235.5803957	40.54787906
	163.6493929	183.9738521	196.9845027	148.4177767	297.1389077	209.0255976	89.92041867	78.19764089	78.03029626	71.73471981	71.30401216	130.2872751	101.533312	128.8630302	101.1814301	212.3088746	99.59286379	88.3642678	108.9975984	92.88985675	107.5411729	248.7940254	196.3364592	179.5618744	199.7190153	99.42802199	188.4403901	183.682557	76.1100822	226.0408342	214.1478269	70.59163209	61.1226153	136.8142018	154.636372	97.760931	172.2850091	76.98590841	104.219892	117.4943826	72.78878687	170.9165739	129.8109871	117.6588513	137.685022	85.17518786	221.3839796	147.6941519	96.82009399	69.66737859	124.8011392	100.6996491	72.4452871	77.45251032	86.31799666	103.4819324	62.0034439	27.18574028	40.39832068	47.33819317	96.40721094	93.21612133	85.98039574	121.7478791
	12036.84939	10590.17385	10972.5845	5631.717777	5591.138908	10013.3256	5775.320419	6200.297641	6240.030296	4050.03472	4608.904012	6532.187275	6432.333312	7941.86303	5357.18143	5145.508875	5164.192864	4816.964268	5763.997598	6812.489857	5039.141173	6431.194025	9764.636459	7213.661874	6351.719015	4648.128022	11142.34039	5142.782557	4693.910082	7758.240834	8500.947827	5363.491632	3575.022615	4395.014202	4147.536372	5767.360931	4620.385009	3694.785908	4401.119892	4353.294383	3588.088787	4053.516574	3075.110987	4918.158851	2574.785022	3727.075188	7881.88398	7618.294152	5136.720094	4332.467379	4156.601139	2984.499649	2081.245287	5753.85251	2163.917997	2575.381932	2333.103444	1946.28574	2117.798321	2772.138193	4019.907211	3960.316121	5779.180396	6096.747879
	8.957127051	9.060628491	6.489549852	40.11777668	20.37500469	16.35690204	17.62917379	13.34719751	15.26211313	8.213814972	4.930093137	15.92975744	5.637365528	4.693020165	15.10811221	7.413384718	5.608494204	11.55388071	6.883104359	16.02816572	8.977523605	25.89470395	15.26621384	50.86187445	5.395102216	5.596769777	27.74108789	19.2868059	28.3100822	11.85806273	18.95949335	13.83626433	12.39429876	25.51420771	19.53647324	21.16100344	6.920218944	8.199686338	4.788762678	11.21849361	5.106447702	4.866068344	22.11099082	10.45946171	3.786163196	11.82713063	139.3839796	78.59415191	12.60922819	45.06737859	16.90697547	10.72530168	16.84569974	15.01591865	21.82375087	17.4831858	9.317695143	4.00383988	3.52632721	2.732145802	24.20721095	16.81664341	27.58039586	31.24787911
	374.3493929	352.7738521	267.8845027	217.0177767	305.3389077	399.8255976	171.2204187	170.5976409	145.4302963	121.9347198	125.9040122	197.3872751	166.833312	225.2630302	188.4814301	248.6088746	199.2928638	166.3642678	158.4975984	191.1898567	188.6411729	426.0940254	448.2364592	344.1618744	336.7190153	186.128022	481.8403901	299.882557	128.0100822	398.2408342	373.3478269	166.1916321	155.9226153	282.9142018	198.536372	206.760931	348.4850091	159.7859084	184.319892	164.1943826	159.3887869	148.3165739	131.2109871	221.4588513	110.785022	126.1751879	294.5839796	342.0941519	135.120094	153.9673786	159.9011392	137.0996491	103.7452871	236.4525103	86.61799666	158.0819324	142.7034439	65.08574001	92.39832068	131.4381932	136.3072109	141.2161213	268.9803957	225.2478791
	5.809753764	5.006001633	3.097823678	3.916426064	6.72458337	5.713989345	4.71782378	3.916071252	4.71905155	3.44913298	5.267008391	4.148964201	4.186483714	4.60910509	5.85622601	7.53049002	3.882618515	3.861950939	3.474523713	6.329685319	4.29601591	3.689529533	5.22675031	4.012024217	7.010519196	6.999448061	4.881787912	7.633320398	2.82423968	6.655541094	7.024696529	3.581487648	2.567867809	3.279024219	2.690853896	3.121893645	2.56888944	1.874836224	2.999559593	1.797603167	2.323318139	2.003672405	3.384316549	3.211629432	2.49476162	3.99792164	3.412181575	3.576071592	3.221854655	3.260913407	3.278065664	2.886292777	2.381748636	4.427940864	2.447941707	2.774328909	4.033539699	3.299453058	3.4296801	1.942165397	1.98047081	3.238577951	3.410984385	3.978078644
	4.726113928	5.286381551	3.267967263	2.764309853	3.354084847	3.185826341	2.740830227	2.980009948	2.780725673	1.840572277	3.045663008	2.218790907	2.47748199	3.867185532	2.269911236	3.957950589	2.880509944	2.834409037	3.241206295	2.63603451	2.75527499	2.855647618	3.469223405	3.223296669	4.490174717	2.525533153	3.330439514	3.321427794	1.705958422	6.11878777	4.156003839	3.20380576	2.270253005	2.973757464	2.66613085	2.252663239	2.343394339	2.162534527	2.263548152	1.954888773	2.422816363	2.139546284	2.47118193	2.846268631	2.368454841	2.250392134	2.133855423	2.747105429	2.416130855	2.679500469	3.741054643	1.959980689	1.9323511	3.048207971	3.448184581	2.875832329	2.742063637	2.357334583	2.32736155	2.557779883	1.998834805	2.218435444	2.959726894	2.792538314
	593.5493929	419.2738521	504.3845027	67.41777667	277.1389077	903.4255976	562.0204187	758.5976409	289.0302963	313.6347198	180.3040122	283.9872751	838.733312	976.5630302	327.0814301	757.1088746	778.6928638	322.0642678	245.7975984	365.9898567	342.4411729	726.7940254	608.0364592	537.2618744	1128.619015	184.028022	1001.14039	485.782557	222.4100822	1650.940834	1556.747827	733.2916321	371.0226153	875.9142018	1041.836372	332.360931	325.9850091	213.1859084	418.819892	874.0943826	81.48878687	330.0165739	121.8109871	1025.358851	429.585022	335.2751879	763.5839796	293.7941519	415.220094	587.4673786	606.5011392	645.7996491	271.9452871	800.8525103	284.8179967	147.2819324	286.6034439	244.18574	310.5983207	299.9381932	242.5072109	168.1161213	411.4803957	380.7478791
	5.24056953	4.36505017	4.764817088	3.772862655	7.210280205	5.485007212	3.324193933	3.04101331	3.3887898	3.947765762	2.482544375	3.536079313	3.220936142	3.967879874	2.688466615	3.566397173	6.644072738	4.016013168	3.672433986	3.765798502	4.777727749	5.090206694	4.588230064	2.83754575	3.489744394	2.545631824	6.706588317	4.772849235	3.670769174	3.759327127	5.473372982	2.528023748	2.65178912	3.760722357	3.015477814	4.994779499	3.219487333	3.614505997	3.760538656	2.607436342	4.703451176	3.856060124	1.928397388	2.23095935	3.461079979	2.976788993	5.672379814	4.094425203	3.664884129	3.983751028	3.483569026	2.34538185	2.314462746	6.495565021	3.769081152	2.725546501	2.607893942	3.61191898	2.998112148	3.441160375	2.944580622	4.091920971	4.159948559	3.570779823
	4.681087218	4.571224963	1.914906847	5.562633293	7.060441711	3.890030617	3.011286927	2.585797757	3.471315977	2.815631325	3.230951661	3.510204876	3.088798556	6.869624529	3.460684573	3.905635965	2.98291867	2.590430908	3.047242689	2.331455718	2.703700913	3.62133737	4.006280114	17.16567297	3.468613708	2.649917117	9.313491002	7.431867317	1.515244003	7.532254392	2.899338361	2.011688528	1.589328004	2.926988857	3.577122657	2.136687527	2.933294047	2.200943511	2.760091757	1.900112191	2.867642037	1.672222009	3.053947868	1.705185001	2.045222104	2.328024645	4.476383046	5.167359742	1.632289908	2.704896457	3.063794573	2.173963535	1.763177062	3.855006224	2.937019333	2.246881087	1.710819895	2.055782826	1.522195529	1.810887492	1.432470333	1.656717066	3.260027332	3.322449006
	23.60644862	14.41629441	35.08450565	13.45980177	49.73890772	28.22859602	17.72864311	5.991717271	11.63134134	19.53474785	14.61180722	10.72764614	16.76017889	32.66303018	16.09614228	31.80888035	7.323317986	7.744723572	6.071443938	9.315719815	9.921711747	26.59445763	27.93698337	20.86206764	16.80090783	10.79509703	35.8403929	18.29053947	4.825775609	48.04083418	19.55612417	12.67593745	12.01118878	9.190771207	11.21064615	6.682392961	12.1419565	6.974233783	5.164132714	6.185563599	8.146812708	17.5209284	9.944514774	20.35909817	9.035010757	9.932409255	19.58589906	9.488702486	7.328690803	11.5226336	15.61496011	9.945816143	4.792967047	8.159622582	4.250561162	10.61659008	11.03550469	6.583556849	4.76932928	7.057461063	16.90741186	6.435170294	10.74932082	12.20409386
	8.204533659	12.14891594	3.970910578	4.016673595	6.678149097	4.687064363	5.157800345	4.166411953	3.863845662	3.061270362	2.987205706	5.53030685	4.463108395	5.967252064	5.85622601	6.963618937	2.807507105	5.50132455	5.166991952	7.17547068	5.867322426	9.152848237	8.439763996	5.716534043	5.720887748	4.027397784	13.14534547	4.982861964	3.13251828	5.632566574	3.350566351	2.835774669	3.282774731	2.771736407	3.973311051	2.881423302	3.043248461	3.423992711	2.173894779	3.129712129	4.570535423	3.655215729	3.567580821	2.18271146	3.651320531	2.811397733	4.436876956	4.391763946	3.865849162	4.300166665	4.216811657	4.050242157	3.974213414	4.479163319	3.004929668	5.188947962	4.073503344	4.7234838	2.685045378	4.413730607	2.286388358	2.74027689	3.85118614	4.490060885
